name,entity_type
watersheds_coalition_of_ventura_county_irwm_plan,Non_institutional
water_agency,Institutional_other
water_quality_control_plan,Non_institutional
theis,Non_institutional
this_data_management_plan,Non_institutional
us_geological_survey_water_resources,Institutional_other
wastewater_treatment_plant,Non_institutional
water_year,Non_institutional
water_code_section_107274,Non_institutional
water_code_section_107205,Non_institutional
a_groundwater_sustainability_agency,GSA
a_joint_exercise_of_powers_agreement,Non_institutional
et_al,Non_institutional
msl,Non_institutional
spills_leaks_investigations_cleanup_sustainable_management_criterion,Non_institutional
basin_aquifer,Non_institutional
california_statewide_groundwater_elevation_monitoring_program,Institutional_other
california_constitution,Non_institutional
carpinteria_regulating_reservoir,Non_institutional
carpinteria_river_basin,Non_institutional
central_coast_water_authority,Institutional_other
confined_area_of_basin,Non_institutional
d_zone,Non_institutional
executive_summary,Non_institutional
gsa_groundwater_sustainability_public_advisory_committee,Institutional_other
groundwater_management_plan,Non_institutional
montecito_basin,Non_institutional
national_geodetic_survey,Institutional_other
national_research_council,Research
plan_263264,Non_institutional
ralph_m_brown_act,Non_institutional
sentinel_well_project,Non_institutional
south_coast_conduit,Non_institutional
this_groundwater_sustainability_plan,Non_institutional
10721x,Non_institutional
10721x_of,Non_institutional
116275_of_the_health_and_safety_code,Non_institutional
148_section_3532,Non_institutional
21l1,Non_institutional
23h7,Non_institutional
24f7,Non_institutional
24g2,Non_institutional
25n5,Non_institutional
26a1,Non_institutional
26c1,Non_institutional
27f2,Non_institutional
28f7,Non_institutional
29d8,Non_institutional
2nd,Non_institutional
35414_hydrogeological_conceptual_model,Non_institutional
35414b4b,Non_institutional
35414b4e,Non_institutional
35422_et_seq,Non_institutional
35424_of_the_sustainable_groundwater_management_act_regulations,Non_institutional
35426_d,Non_institutional
35426a,Non_institutional
35428_minimum_thresholds,Non_institutional
35428b1,Non_institutional
35436b1,Non_institutional
35440_reporting_monitoring_data,Non_institutional
35442_and,Non_institutional
35444b1b,Non_institutional
35a3,Non_institutional
35e1,Non_institutional
4463_assessment,Non_institutional
5525_relevant,Non_institutional
assembly_bill_350,Non_institutional
automated_non_contact_hydrologic_observations_in_rivers,Non_institutional
assessor_parcel_number,Non_institutional
article_3,Non_institutional
a_critical_recovery_action,Non_institutional
act,Non_institutional
administrative,Non_institutional
agricultural_order_no_2017_0002,Non_institutional
agricultural_order_no_2021_0040,Non_institutional
agricultural_order_no_r3_2021_0040,Non_institutional
anderson,Institutional_other
appendix_g_carpinteria_groundwater_basin_groundwater_sustainability_plan,Non_institutional
aquifer_c,Non_institutional
aquifer_unit,Non_institutional
aquifer_unit_b,Non_institutional
arcgis,Non_institutional
arroyo_paredon_creeks,Non_institutional
arroyo_parida,Non_institutional
arroyo_parida_creek,Non_institutional
article_1,Non_institutional
article_10,Non_institutional
article_11,Non_institutional
article_16,Non_institutional
article_17,Non_institutional
article_4,Non_institutional
article_5_plan,Non_institutional
as,Non_institutional
assembly_bill,Non_institutional
bcg,Consultant
best_management_practice,Non_institutional
b_zone,Non_institutional
baja_california,Institutional_other
barbara_county_board_of_supervisors,Institutional_other
barbara_county_board_of_supervisors_urgency_ordinance_no,Non_institutional
barbara_county_department_of_public_health_environmental_health_services,Institutional_other
barlow,Non_institutional
baseline,Non_institutional
basin_and_plan,Non_institutional
bauer,Non_institutional
board_of_supervisors,Institutional_other
bondy_groundwater_consulting,Consultant
bondy_groundwater_consulting_inc,Consultant
boughton,Non_institutional
cachuma_dam,Non_institutional
brown,Non_institutional
brown_act,Non_institutional
bylaws_of_the,Non_institutional
c,Non_institutional
california_code_of_regulations,Non_institutional
california_code_of_regulations_35416g,Non_institutional
california_code_of_regulations_3564,Non_institutional
carpinteria_groundwater_sustainability_agency_board,GSA
casitas_municipal_water_district_urban_water_management_plan,Institutional_other
carpinteria_valley_water_district_34,Institutional_other
carpinteria_valley_water_district_gsa,GSA
carpinteria_valley_water_district_high_school,Institutional_other
carpinteria_valley_water_district_urban_water_management_plan,Institutional_other
cachuma_lake,Non_institutional
caltrans,Institutional_other
cal_code_regs,Non_institutional
california_comeback_plan,Non_institutional
california_court_of_appeal,Institutional_other
california_department_of_water_resource,Institutional_other
california_department_of_water_resources_interferometric_synthetic_aperture_radar,Institutional_other
california_irrigation_management_information_center,Institutional_other
california_natural_diversity_database,Institutional_other
california_propositions_13_218,Non_institutional
california_state_revolving_fund,Institutional_other
california_water_code_10721,Non_institutional
california_water_code_10721x,Non_institutional
california_water_code_10723_et_seq,Non_institutional
california_water_code_107262,Non_institutional
california_water_code_107274,Non_institutional
california_water_code_10733,Non_institutional
california_water_code_30000_et_seq,Non_institutional
california_water_efficiency_partnership,NGO
california_s_groundwater,Non_institutional
carp,Institutional_other
carp_gsa_datashare_consultants,Consultant
carpinteria_ave,Non_institutional
carpinteria_creeks,Non_institutional
carpinteria_general_plan,Non_institutional
carpinteria_groundwater_basin_groundwater_sustainability_plan1,Non_institutional
carpinteria_valley_watershed_project,Non_institutional
carpinteria_district,Institutional_other
casitas_water_district_tie,Institutional_other
central_coast_quality_control,Institutional_other
central_coast_water_boards,Institutional_other
chapter_335,Non_institutional
chapter_34b,Non_institutional
chapter_5_of_division_7_of_title_1_of_the_government_code,Non_institutional
chapter_5_of_the_gsp,Non_institutional
chuck,Non_institutional
city_county,Institutional_other
city_county_utility,Institutional_other
coast_water_authority_extension,Institutional_other
consultants_inc,Consultant
control_board,Institutional_other
control_board_division_of_drinking_water_and_us,Institutional_other
cooper_s_hawk,Non_institutional
council,Institutional_other
county_department_of_environmental_health_services,Institutional_other
county_water_agency_act,Non_institutional
criddle,Non_institutional
disadvantaged_community,Non_institutional
dwr_best_management_practices,Non_institutional
dwr_climate_change,Institutional_other
dwr_climate_change_guidance,Non_institutional
dwr_stream_classification,Non_institutional
darcy_s_law,Non_institutional
dennis_gibbs,Non_institutional
department_of_pesticide_regulations,Institutional_other
disconnected_stream,Non_institutional
division_6,Non_institutional
dudek_consultants,Consultant
ec2,Non_institutional
ec_2,Non_institutional
ec_2_wells,Non_institutional
ert01,Non_institutional
ert01_aquifer_unit_a,Non_institutional
ert01_electrical_resistivity_tomography02,Non_institutional
ert02,Non_institutional
ert03_to,Non_institutional
ert04,Non_institutional
electrical_resistivity_tomography_page_13,Non_institutional
es3,Non_institutional
es7,Non_institutional
endangered_species_act,Non_institutional
each_sentinel_well,Non_institutional
eighth_street,Non_institutional
el_caro_2,Non_institutional
el_caro_park,Non_institutional
el_caro_well,Non_institutional
el_carro_2,Non_institutional
el_carro_monitor,Non_institutional
el_carro_no,Non_institutional
element_location,Non_institutional
endangered_species,Non_institutional
environmental_health_services_division,Institutional_other
environmental_law_foundation,NGO
evenson,Non_institutional
excel,Non_institutional
executive_order_n7_22,Non_institutional
federal_state_or,Non_institutional
foundation,Non_institutional
california_groundwater_ambient_monitoring_and_assessment,Institutional_other
gsp_advisory_committee,Institutional_other
gsp_emergency_regulations,Non_institutional
gage_no_208,Non_institutional
geoexplorer_7x,Non_institutional
geotracker_groundwater_ambient_monitoring_and_assessment_program,Non_institutional
geotechnical,Non_institutional
global_navigation_satellite_system,Non_institutional
goebel_et_al,Non_institutional
goslin,Non_institutional
government_code,Non_institutional
government_code_section_53601,Non_institutional
government_code_section_54956_84,Non_institutional
government_code_section_6500,Non_institutional
government_code_section_65035,Non_institutional
government_code_section_6507,Non_institutional
government_code_section_6509,Non_institutional
groundwater,Non_institutional
groundwater_assessment_fee,Non_institutional
groundwater_dependent_ecosystems,Non_institutional
groundwater_monitoring_network,Non_institutional
groundwater_sustainability_agency_data_management_plan_data_needs_data,Non_institutional
groundwater_sustainability_agency_data_management_plan_data_quality_control_data_quality_objectives,Non_institutional
groundwater_sustainability_plans,Non_institutional
guo,Non_institutional
hg_thomasson,Non_institutional
huc_12,Non_institutional
indirect_potable_reuse,Non_institutional
in,Non_institutional
intertie,Non_institutional
california_irrigated_lands_regulatory_program,Institutional_other
ivan_van_wingerden,Non_institutional
je,Non_institutional
johnson_screens,Non_institutional
keary,Non_institutional
kim_jones,Non_institutional
konikow,Non_institutional
land_iq_llc,Non_institutional
langevin,Non_institutional
leake,Non_institutional
local_agency_investment_fund,Non_institutional
lompoc,Institutional_other
million_gallons_per_day,Non_institutional
measurable_objective,Non_institutional
modflow_multi_node_well_package,Non_institutional
modflow_recharge,Non_institutional
minimum_threshold,Non_institutional
monitoring_networks,Non_institutional
monterey,Institutional_other
monterey_formation,Non_institutional
montgomery_associates_inc,Consultant
montgomery_and_associates,Consultant
morro_bay,Non_institutional
municipal_water_district,Institutional_other
navd88,Non_institutional
national_marine_fisheries_service_5_year_review,Non_institutional
national_marine_fisheries_service_biological_opinion,Non_institutional
national_audubon_society,NGO
national_environmental_policy_act,Non_institutional
natural_resources_conservation_3,Institutional_other
niswonger_et_al,Non_institutional
no_project,Non_institutional
noon_peak,Non_institutional
oakland,Institutional_other
ocean,Non_institutional
offshore_flows,Non_institutional
outflow,Non_institutional
oxnard,Institutional_other
parameter_estimation_and_uncertainty_analysis,Non_institutional
pueblo_water_resources_inc_5,Institutional_other
pacific_surveys_llc,Consultant
padre_associates,Consultant
page,Non_institutional
palustrine,Non_institutional
paragraph_9_of,Non_institutional
paragraph_9_of_governor_newsom_s_executive_order_n7_22,Non_institutional
paredon,Institutional_other
part_26_of_division_6,Non_institutional
part_28_of_division_6_of_the_water_code,Non_institutional
pete,Non_institutional
plan_354,Non_institutional
plan_3548,Non_institutional
plan_f_elements,Non_institutional
powerpoint,Non_institutional
pozzo_ranch,Non_institutional
preamble,Non_institutional
proposition_13,Non_institutional
proposition_68,Non_institutional
protocol_for_data_entry_and_requests_gsi,Non_institutional
public_land_survey_system,Non_institutional
public_notice_process,Non_institutional
public_works_department,Institutional_other
pueblo_2022,Non_institutional
pueblo_water,Institutional_other
quality_control,Non_institutional
res2dinv,Non_institutional
representative_monitoring_site_water_and_environment,Non_institutional
regional_water_quality_control_board_basin_plan,Non_institutional
raftelis,Consultant
recharge,Non_institutional
recital_c,Non_institutional
regional_water,Non_institutional
relevant_federal_state,Non_institutional
reynolds,Consultant
rick_shade,Non_institutional
rincon_island,Non_institutional
rincon_station,Non_institutional
riverine,Non_institutional
robert_abbott,Non_institutional
sc,Non_institutional
southern_california_steelhead_recovery_plan,Non_institutional
sustainable_groundwater_management_act_101,Non_institutional
sustainable_groundwater_management_act_gsp_regulation_35444_c,Non_institutional
sustainable_groundwater_management_act_implementation,Non_institutional
sustainable_groundwater_management_act_regulation,Non_institutional
sustainable_groundwater_management_act_regulation_35444,Non_institutional
sustainable_groundwater_management_act_regulations,Non_institutional
sustainable_groundwater_management_act_regulations_35428c2,Non_institutional
spills_leaks_investigations_cleanup,Non_institutional
smcs_section_58,Non_institutional
scripps_orbit_and_permanent_array_center,Research
stare_water_resources_control_board_division_of_drinking_water,Institutional_other
san_diego,Institutional_other
san_francisco,Institutional_other
san_mateo,Institutional_other
sandy,Non_institutional
santa,Non_institutional
santa_barbara_water_wise_program,Institutional_other
santa_monica_creeks,Non_institutional
scott_van_der_kar,Non_institutional
seawater_intrusion,Non_institutional
section_1,Non_institutional
section_10610,Non_institutional
section_10720_seq,Non_institutional
section_10722,Non_institutional
section_10800,Non_institutional
section_10920,Non_institutional
section_116275_of_the_health_and_safety_code,Non_institutional
section_121,Non_institutional
section_12924,Non_institutional
section_142,Non_institutional
section_17983,Non_institutional
section_189,Non_institutional
section_2226_for,Non_institutional
section_223_of_this,Non_institutional
section_251,Non_institutional
section_252,Non_institutional
section_253,Non_institutional
section_313,Non_institutional
section_3133,Non_institutional
section_32,Non_institutional
section_321,Non_institutional
section_327_to_sustainability_plan,Non_institutional
section_332,Non_institutional
section_3321,Non_institutional
section_333,Non_institutional
section_334,Non_institutional
section_342,Non_institutional
section_3524_180203_331332,Non_institutional
section_35418,Non_institutional
section_35418c2a,Non_institutional
section_35422,Non_institutional
section_35426_35430,Non_institutional
section_35426b2,Non_institutional
section_35428,Non_institutional
section_35428c1,Non_institutional
section_35428c2,Non_institutional
section_35428c4,Non_institutional
section_3_page,Non_institutional
section_3_of_this,Non_institutional
section_41231,Non_institutional
section_42212,Non_institutional
section_44,Non_institutional
section_443,Non_institutional
section_444,Non_institutional
section_446,Non_institutional
section_46,Non_institutional
section_4_na,Non_institutional
section_4_page_4_11,Non_institutional
section_51,Non_institutional
section_510,Non_institutional
section_52,Non_institutional
section_551,Non_institutional
section_552,Non_institutional
section_57,Non_institutional
section_571,Non_institutional
section_574,Non_institutional
section_583,Non_institutional
section_5_6148_legal_authority,Non_institutional
section_60,Non_institutional
section_631,Non_institutional
section_635,Non_institutional
section_64,Non_institutional
section_641,Non_institutional
section_67,Non_institutional
section_68,Non_institutional
section_6_na,Non_institutional
section_6_projects,Non_institutional
section_7,Non_institutional
section_71,Non_institutional
section_78,Non_institutional
section_8,Non_institutional
section_91,Non_institutional
sections_3,Non_institutional
sections_326,Non_institutional
sections_46,Non_institutional
sections_616_through_613,Non_institutional
sections_632,Non_institutional
sections_66,Non_institutional
senate_bill_x7_6,Non_institutional
sentinel_monitoring_well,Non_institutional
sentinel_well_monitoring_network,Non_institutional
sentinel_well_network,Non_institutional
serena,Non_institutional
sespe_formation,Non_institutional
shade,Non_institutional
shepard_mesa,Non_institutional
shepherd_mesa,Non_institutional
sisquoc_formation,Non_institutional
smille,Non_institutional
sources_of_drinking_water_policy,Non_institutional
southern_california_steelhead,Non_institutional
st_paul,Institutional_other
state_board_order,Non_institutional
state_department_of_water_resources,Institutional_other
state_water_resources,Institutional_other
state_water_resources_control,Institutional_other
states_department_of_agriculture,Institutional_other
storage_unit_2,Non_institutional
subarticle_2_basin_setting_35412,Non_institutional
subarticle_4_monitoring_networks_35432,Non_institutional
subarticle_2_of_article_5,Non_institutional
sullwold,Non_institutional
summerland,Institutional_other
superior_court,Institutional_other
survey_geographic_service_database,Non_institutional
board_of_storage_unitpervisors,Institutional_other
tre_altamira,Institutional_other
texas_water_resources_institute,Research
tecolote,Non_institutional
teir_2,Non_institutional
texas_am_university,Research
2016,Non_institutional
basin_groundwater_monitoring_program,Non_institutional
blaney_curve,Non_institutional
carpinteria_agricultural_overlay_district,Institutional_other
carpinteria_groundwater_basin_basin_plan,Non_institutional
carpinteria_salt_marsh_preserve,Non_institutional
central_coast_regional_water_quality_control_board,Institutional_other
city_of_carpinteria_general_plan,Non_institutional
communication_and_engagement_plan,Non_institutional
el_estero_salt_marsh,Non_institutional
groundwater_recharge_plan,Non_institutional
groundwater_report,Non_institutional
lyons_well,Non_institutional
sampling_and_analysis_plan,Non_institutional
sentinel_monitoring_well_network_expansion_project,Non_institutional
urban_water_management_plan_act,Non_institutional
ventura_county_2040,Non_institutional
ventura_county_general_plan,Non_institutional
water_use_efficiency,Non_institutional
well_completion_report_database,Non_institutional
well_registration_and_well_meter_installation_programs,Non_institutional
lntertie_project,Non_institutional
theim,Non_institutional
this_joint_exercise_of_powers_agreement,Non_institutional
thornton,Institutional_other
tim_nicely,Non_institutional
trimble,Institutional_other
department_of_agriculture,Institutional_other
bureau_of_reclamation_title,Institutional_other
us_postal_service,Institutional_other
united_states_geological_survey,Institutional_other
vaqueros_formation,Non_institutional
ventura_county_board_of_supervisors,Institutional_other
ventura_river,Non_institutional
ventura_river_watershed,Non_institutional
via_real,Non_institutional
watersheds_coalition_of_ventura_county,NGO
water_year_1978,Non_institutional
water_year_2020,Non_institutional
water_board,Institutional_other
water_code_10722_et_seq,Non_institutional
water_code_107274l,Non_institutional
water_code_section,Non_institutional
water_code_section_10721x,Non_institutional
water_code_section_107234,Non_institutional
water_code_section_10728,Non_institutional
water_code_section_107336,Non_institutional
water_code_sections,Non_institutional
water_code_section_107232,Non_institutional
water_code_section_10732,Non_institutional
water_district,Institutional_other
woessner,Non_institutional
woodard_curran,Consultant
woodard_and_curran,Consultant
word,Non_institutional
a_board_of_directors,Institutional_other
a_gsp_stakeholder_advisory_committee,Institutional_other
a_groundwater_management_plan,Non_institutional
a_groundwater_monitoring_program,Non_institutional
a_groundwater_sustainability_plan,Non_institutional
a_groundwater_sustainability_public_advisory_committee,Institutional_other
a_joint_powers_agreement,Non_institutional
a_recycled_water_facilities_plan,Non_institutional
a_special_project,Non_institutional
a_technical_coordination_committee,Institutional_other
a_water_supply_agreement,Non_institutional
a_water_well_permit,Non_institutional
central_basin,Non_institutional
de_groot_hedlin_and_constable,Consultant
each_groundwater_sustainability_plan,Non_institutional
empowers_local,Non_institutional
for_total_dissolved_solids,Non_institutional
has_imaged,Non_institutional
inches,Non_institutional
is_already,Non_institutional
is_imaging,Non_institutional
is_important,Non_institutional
saltmarsh,Non_institutional
section_3322,Non_institutional
2020,Non_institutional
ab3030_groundwater_management_plan,Non_institutional
a_through_c_zones,Non_institutional
a_to_d_zones,Non_institutional
agricultural_water_conservation_act,Non_institutional
agricultural_water_management_planning_act,Non_institutional
basin_hydrogeologic_conceptual_model,Non_institutional
basin_are,Non_institutional
carpinteria_groundwater_basin_sentinel_well_project,Non_institutional
carpinteria_groundwater_sustainability_agency_board_of_directors,GSA
carpinteria_sanitary_district_wastewater_treatment_plant,Institutional_other
california_agricultural_water_management_planning_act,Non_institutional
california_legislature,Institutional_other
california_polytechnic_state_university_irrigation_training_and_research_center,Research
california_state_treasurer,Institutional_other
calle_ocho_footbridge,Non_institutional
carpinteria_basin_gsp,Non_institutional
carpinteria_basin_groundwater_sustainability_agency,GSA
carpinteria_community_library,Institutional_other
carpinteria_fault,Non_institutional
carpinteria_gsa_committee,Institutional_other
carpinteria_gsa_technical_coordination_committee,Institutional_other
carpinteria_gsp,Non_institutional
carpinteria_groundwater_basin_gsp,Non_institutional
carpinteria_groundwater_basin_model,Non_institutional
carpinteria_wastewater_treatment_plant,Non_institutional
carpinteria_and,Non_institutional
central_coast_ambient_monitoring_program,Institutional_other
central_coast_basin,Non_institutional
central_coastal_basin,Non_institutional
central_and_southern_coast,Non_institutional
channel_islands,Non_institutional
city_of_carpinteria_city_council,Institutional_other
city_of_carpinteria_creeks_preservation_program,Institutional_other
civil_code,Non_institutional
coastal_branch_aqueduct,Non_institutional
colorama_nursery,Non_institutional
comprehensive_plan,Non_institutional
conception_coast,Non_institutional
confined,Non_institutional
confined_zone,Non_institutional
dwr_water_budget_best_management_practice,Non_institutional
dwr_well_completion_report_database,Non_institutional
draft_groundwater_sustainability_plan,Non_institutional
el_carro_park_monitoring_wells,Non_institutional
environmental_impact_report,Non_institutional
european_space_agency,Institutional_other
executive_order,Non_institutional
fee_study_report,Non_institutional
gsa_board_of_directors,Institutional_other
gsa_committee,Institutional_other
